id,Specialism,threshold_sum,indicator_sum,indicator_mean,indicator_max,indicator_min,alignment_index,alignment_type
55,Cyber Security Audit & Assurance,360,14.45,2.408333333333333,7.51,0,0.040138888888888884,personal
55,Cyber Security Governance & Risk Management,240,7.51,1.8775,7.51,0,0.03129166666666667,personal
55,Cyber Security Governance & Risk Management (Industrial Control Systems),300,14.45,2.89,7.51,0,0.04816666666666666,personal
55,Cyber Security Management,870,56.94,2.7114285714285713,26.01,0,0.06544827586206896,personal
55,Cyber Threat Intelligence,420,14.45,2.0642857142857145,7.51,0,0.0344047619047619,personal
55,Data Protection & Privacy,330,33.52,6.704,26.01,0,0.10157575757575758,personal
55,Digital Forensics,480,14.45,1.80625,7.51,0,0.030104166666666664,personal
55,Digital Forensics (Industrial Control Systems),570,21.39,2.3766666666666665,7.51,0,0.037526315789473685,personal
55,Identity & Access Management,510,40.46,4.495555555555556,26.01,0,0.07933333333333334,personal
55,Incident response,330,6.94,0.9914285714285714,6.94,0,0.02103030303030303,personal
55,Incident response (Industrial Control Systems),420,13.88,1.7349999999999999,6.94,0,0.03304761904761905,personal
55,Network Monitoring & Intrusion Detection,270,6.94,1.7349999999999999,6.94,0,0.025703703703703704,personal
55,Secure Operations,420,26.01,3.2512500000000006,26.01,0,0.06192857142857143,personal
55,Secure Operations (Industrial control systems),480,32.95,3.6611111111111114,26.01,0,0.06864583333333334,personal
55,Secure System Architecture & Design,540,9.54,1.1925,9.54,0,0.017666666666666664,personal
55,Secure System Architecture & Design (Industrial Control Systems),630,16.48,1.8311111111111111,9.54,0,0.02615873015873016,personal
55,Secure System Development,540,9.54,1.1925,9.54,0,0.017666666666666664,personal
55,Secure System Development (Industrial Control Systems),630,16.48,1.8311111111111111,9.54,0,0.02615873015873016,personal
55,Security Testing,510,23.99,3.427142857142857,9.54,0,0.047039215686274505,personal
55,Vulnerability Management,390,6.94,1.1566666666666667,6.94,0,0.017794871794871797,personal
56,Cryptography & Communications Security (Cryptographer),450,262.19,32.77375,64.47,7.13,0.5826444444444444,personal
56,Cryptography & Communications Security (Secure Communications Operator),420,257.71999999999997,32.214999999999996,60,7.13,0.6136190476190475,personal
56,Cyber Security Audit & Assurance,360,113.26,18.876666666666665,30,8.5,0.3146111111111111,personal
56,Cyber Security Governance & Risk Management,240,66.25,16.5625,24.69,8.5,0.2760416666666667,personal
56,Cyber Security Governance & Risk Management (Industrial Control Systems),300,126.25,25.25,60,8.5,0.42083333333333334,personal
56,Cyber Security Management,870,427.68999999999994,20.366190476190475,60,7.13,0.4915977011494252,personal
56,Cyber Threat Intelligence,420,119.89,17.127142857142857,25.51,7.96,0.28545238095238096,personal
56,Data Protection & Privacy,330,183.59,36.718,65.84,11.11,0.5563333333333333,personal
56,Digital Forensics,480,165.16,20.645,57.48,7.41,0.34408333333333335,personal
56,Digital Forensics (Industrial Control Systems),570,232.38,25.82,67.22,7.41,0.40768421052631576,personal
56,Identity & Access Management,510,271.98,30.220000000000002,65.29,7.13,0.5332941176470588,personal
56,Incident response,330,94.37,13.481428571428571,25.51,7.96,0.285969696969697,personal
56,Incident response (Industrial Control Systems),420,161.59,20.19875,67.22,7.96,0.38473809523809527,personal
56,Network Monitoring & Intrusion Detection,270,58.980000000000004,14.745000000000001,25.51,7.96,0.21844444444444447,personal
56,Secure Operations,420,169.76999999999998,21.22125,65.29,7.13,0.4042142857142857,personal
56,Secure Operations (Industrial control systems),480,229.76999999999998,25.53,65.29,7.13,0.4786875,personal
56,Secure System Architecture & Design,540,193.87999999999997,24.235,60,7.13,0.359037037037037,personal
56,Secure System Architecture & Design (Industrial Control Systems),630,261.09999999999997,29.011111111111113,67.22,7.13,0.4144444444444444,personal
56,Secure System Development,540,193.87999999999997,24.235,60,7.13,0.359037037037037,personal
56,Secure System Development (Industrial Control Systems),630,261.09999999999997,29.011111111111113,67.22,7.13,0.4144444444444444,personal
56,Security Testing,510,106.18,15.168571428571429,25.51,7.41,0.20819607843137256,personal
56,Vulnerability Management,390,91.08,15.180000000000001,25.51,7.41,0.23353846153846153,personal
